No;cleaning;label;dimensi_MBI;catatan
1111;izin alay capek kerja gini aku jd nyari penyemangat dalam bentuk apapun including jajan merch cf jadi kepikiran kalau my merch bisa jadi penyemangat beberapa orang juga thats crazy unreal grateful;burnout;EE;-
1112;capek kerja tapi butuh;burnout;EE;-
1113;aaarrrrgggg bukan capek kerja;tidak_burnout;tidak_burnout;-
1114;lagi capek kerja gini nonton mereka seru juga ternyata karna kelakuan mereka tuh remaja yg blm punya beban wkwk;burnout;EE;-
1115;ya allah lg kepikiran capek kerja tp liat ini jd kepikiran lg;burnout;EE;-
1116;belom tau soalnya capek kerja wkwkwk;burnout;EE;-
1117;udah siang capek kerja malem capek ovt juga;burnout;EE;-
1118;suruh polisi pak kita udah capek kerja dari pagi sampe sore malemnya disuruh ronda;burnout;EE;-
1119;capek kerja tpi lebih capek nyari kerja;tidak_burnout;tidak_burnout;-
1120;dih aku yg capek kerja kok kau enak aja mau pinjam uang mana rutin lagi tiap bulan hahahaha kocak bgt;burnout;RPA;-
1121;sepanjang siangsore cuma tidur kemarin malem tidur ngorok kenceng bener kayak si paling capek kerja seharian sampe aku sama mbak kebangun dan gak bisa tidur lagi beberapa menit;tidak_burnout;tidak_burnout;-
1122;kalau lagi capek kerja kaya gini tuh penginnya cuma;burnout;CY;-
1123;gamau dah capek kerja gamau mikirin orang main bola banyakan tingkah;tidak_burnout;tidak_burnout;-
1124;capek kerja laper malemmalem solusi ayam koplo;burnout;EE;-
1125;gw malah kalo diajak ketemu tiap minggu males paling enggak sebulan x gitu gw udah capek kerja weekend buat me time klo tiap weekend ketemu terus waktu buat gw sendiri kapan;burnout;RPA;-
1126;wajib dong masak kita capek kerja gak punya hadiah;burnout;EE;-
1127;ya allah capek kerja mau ngurusin youngk aja;burnout;CY;sarkasme-CY
1128;ah capek kerja mending nikah sm mark lee ajah;burnout;EE;-
1129;bjir aneh bgt aku giliran ada temen main roblox malah jarang main dulu awal comeback main roblox sendiri malah main mulu efek makin sibuk dan capek kerja kuliah bjirr jadi males buka roblox sabtu minggu doang;burnout;EE;-
1130;rakyat uda capek kerja siangnya terus malam disuruh ronda siskamlinglha terus besok kerja ngantuk kan jadinya mikir dong;burnout;EE;-
1131;capek banget capek kerja capek ngajar capek capek;burnout;EE;-
1132;gila beneran gue capek kerja kuliah tp klo g kerja mana bisa kuliah aaaaa;burnout;RPA;-
1133;ya mirip mirip aku capek kerja;burnout;EE;-
1134;habis capek kerja gini ni pengennya disambut pelukan bukan cucian wkwkwk;burnout;EE;-
1135;ladfess guys sender lagi capek kerja rasanya mau belah diri;burnout;EE;-
1136;capek kerja tapi keinget pengen bmw pink;burnout;EE;-
1137;srimul sudah jenuh kerja sehingga buat kebijakan sebenarnya agak memberatkan rakyat semoga yang baru sanggup membuat ri aktif lagi ekonominya ga staknan kaya skrg sulit gini;tidak_burnout;tidak_burnout;-
1138;capek kerja tapi kalo ga kerja duit darimana ya;burnout;RPA;-
1139;lebih baik capek kerja daripada ga kerjaa njirr;tidak_burnout;tidak_burnout;-
1140;keliatan kok sebenernya dia udah capek kerja semoga ya gue lulus bisa langsung kerja yang proper biar orang yg udah bayar ukt seneng;tidak_burnout;tidak_burnout;-
1141;capek kerja mau jadi ibu rumah tangga yang punya suami tajir melintir aja;burnout;CY;sarkasme-CY
1142;capek kerja banyak nomboknya;burnout;RPA;-
1143;sebener benerny lebih enak capek kerja drpd capek nganggur soalnya setidaknya gw dpt duit;tidak_burnout;tidak_burnout;-
1144;biasanya capek kerja tapi klo ketemu mereka capek ketawa;tidak_burnout;tidak_burnout;-
1145;kalo capek kerja ngapain yak;burnout;EE;-
1146;fak aku capek kerja;burnout;EE;-
1147;capek kerja maunya nikah sama johnny aja boleh;burnout;CY;-
1148;paling ngena ya di mentalkalo capek jadi gampang marah hahah walau ga bermaksud tpi easily triggering bgt kalo capek kerja;burnout;RPA;-
1149;aku yang awalnya penuh dengan pikiran jenuh kerja sekarang dikasih waktu mnt di perjalanan buat stress realease dulu sebelum kerja wkw;burnout;CY;-
1150;kadang capek kerja pengen resign tp nanti gue makan pake apa gabisa beli beli merch printilan anime lg;burnout;CY;-
1151;its so fun how one particular person can be the source of your serotonin kalau lg pusing sm masalah capek kerja ketemu dia bentar aja lgsg happy lagii never been this happy sehat selalu pacarkuu;tidak_burnout;tidak_burnout;-
1152;mending capek kuliah daripada capek kerja kalo kata aku mah;tidak_burnout;tidak_burnout;-
1153;its me nder udah biasa aja krna terbiasa si capek kerja jadi kek sibuk nyenengin diri sendiri ajh;burnout;EE;-
1154;gue gapunya temen chat yg chat setiap hari tapi gue gapernah ngerasa kesepian karna siang udah capek kerja malemnya pengen istirahat aja gamau chat atau ngobrol sama siapapun terus diselingi nonton bola atau badminton atau jalan jalan ke luar jajan;burnout;EE;-
1155;kerjaan aku yg skr emang rasanya lbh berat tp di sisi aku bersyukur udh dikasih rejeki dan ga nganggur lbh baik capek kerja drpd capek nganggur;tidak_burnout;tidak_burnout;-
1156;adek capek kerja kak;burnout;EE;-
1157;banh kalo capek kerja istirahat aja jangan minum saos gacoan plis;tidak_burnout;tidak_burnout;-
1158;real gw capek kerja di pelayanan cok klien yg sering gw layanin lapor ke manageratasan gw perkara dia gamau bayar biaya transport casenya dia minta gw anterin dokumen dia ke notaris la dikira motoran keluar ga pake bensin anying si head manager jg tolol belain dia lg;burnout;RPA;-
1159;berarti enakan capek diteriakin apa capek kerja yah;tidak_burnout;tidak_burnout;-
1160;gua capek kerja tp gua gabisa kalo gada duit;burnout;RPA;-
1161;sudah tahun program ini dan baru di ratakan mulai tahun lalu temenku dari burma maupun srilangka yang dulu di gaji dikit sama gerakan negara mereka setelah pindah kesini jadi banyak kemajuan kecuali vietutara yg minim semua aspek;tidak_burnout;tidak_burnout;-
1162;sumpah kl capek kerja pulangnya ada yg nungguin begini mah yaallah aku janji gangeluh lagi;burnout;EE;-
1163;capek kerja butuh di pelukkkk;burnout;EE;-
1164;kek dulu kalo belum nikah misal capek kerja ya udah pulang tinggal rebahan dah sampai pagi selsesai besoknya bangun siang makan tinggal makan kalau laper masakanya ga sesuai selera tinggal makan kalo ga masak ya udah beli praktis nyuci bisa dirapel seminggu x x;burnout;EE;-
1165;lah fakta sih kalau mau cari duit sebanyak² ya dagang bisnis usaha lain;tidak_burnout;tidak_burnout;-
1166;pns ya stabil aja aman;tidak_burnout;tidak_burnout;
1167;siapa kemarin yang bilang capek kerja itu obatnya nikah woyyy salah besarrr;burnout;EE;-
1168;gw gak tone deaf gw juga gk punya privilege kyk yg mbak ditiktok itu bilang gw perihatin kok sm negeri ini tp gw udh capek kerja kerjaan gw berdampingan sama dunia politik hukum dan ham buka sosmed mah ya butuh hiburan ajaaaa;burnout;EE;-
1169;kenapa dulu waktu disuruh guru seneng banget ya;tidak_burnout;tidak_burnout;-
1170;bahagia kak aku pas di indo makan banyak ngrmil banyak tapi gaji dikit jadi gak bahagia bb stuck di;burnout;RPA;-
1171;dikira guru gabutuh makan kali akwowkwoqo makan angin makan ati akwowkowqo lambung akwowkwowkw tes akwowkowqo buat pr akwowkwowk buat weekly plan akwowkwowkwl maag akwowkwow tipes akwkqkwoqkqo gaji dikit akwowkwowkqo;burnout;RPA;sarkasme-RPA
1172;di luar sana banyak guru pengabdian panjang tp pengangkatan pk gak kunjung datang berharap semua guru punya standar tinggi buat gaji mendidik dan terang²an ogah nolak gaji dikit;burnout;RPA;-
1173;capek kerja langsung ilang abis baca ini welcome back actor jeno jaemin aduh nomin gue nangis bgt;tidak_burnout;tidak_burnout;-
1174;eh sama kak aku setelah kerja malah turun bb ku pngen naikin lagi susah padahal dulu sebelum kerja bb ku agak berisi disuruh bapak berhenti kerja dulu buat naikin bb kayanya emng pikiran tuh ngaruh bgt yaa apalagi ditambah capek kerja;burnout;EE;-
1175;capek kerja buat istri;burnout;EE;-
1176;sakit hati bgt anjirt udh dikatain beban gaji dikit masih aja di dzolimi;burnout;RPA;-
1177;lagi yg bikin capek kerja mah bukan task nya tapi orangnya;burnout;CY;-
1178;mending capek kerja kak;tidak_burnout;tidak_burnout;-
1179;maap ya nak selalu mami ajak capek kerja sehat selalu anak baik;tidak_burnout;tidak_burnout;-
1180;rasanya kalau capek kerja pengennya dinikahin kento modelan begini deh ya;burnout;CY;sarkasme-CY
1181;oke jdi pemerintah memang maunya rakyat jadi bodoh guru mulia gaji dikit pindah kerja gak jadi guru lagi guru makin sedikit rakyat makin bodoh;burnout;RPA;sarkasme-RPA
1182;aku kan wes capek kerja;burnout;EE;-
1183;sudah capek kerja ditambah capek juga dengan drama pertemanan tai kucing ditempat kerja;burnout;EE;-
1184;mau protect akun aku capek kerja t____t;burnout;EE;-
1185;aku jg mau dimanja capek kerja pontang panting banyak tugas;burnout;EE;-
1186;lu kenapa dah gue nonton ritsuki buat moodbster gue kalo capek kerja;burnout;EE;-
1187;aku mau nonton andai ibu tidak menikah dengan ayah karena pengen bayangin seandainya mama gak nikah sama bapa pasti kehidupan mama lebih enak dan gak perlu capek kerja untuk sehari hari dan bisa punya anak yang lebih baik dari aku mau nonton di blok m plaza;burnout;EE;-
1188;ini lah obat gw karena seharian capek kerja nonstop ini aja masih kerja kerjaan yg kagak kelar kelar;burnout;EE;-
1189;jadi keinget gambarku dulu gak lama setelah nanami meninggal semenjak saat itu tiap kali capek kerja aku selalu keinget gambar ini selalu kebayang suatu saat nanti kalo dia datang dan gendong aku pulang;burnout;EE;-
1190;hari ini istirahat full capek kerja;burnout;EE;-
1191;capek kerja tiap buka sosmed isinya liat pemerintahan yang tolol nambah bikin emosi dan capek jing;burnout;EE;-
1192;cari kerja susah gaji dikit persyaratannya susah ada syarat usia ribet lah pokoknya;burnout;RPA;-
1193;lihat kan kita tuh bakal tetap jadi korban mereka makanya buat yang masih bilang gak ngaruh di hidup gue hatihati aja kejadian begini capek kerja pengen jajan ehh malah dipukulin;burnout;RPA;-
1194;liat ini biar ga jenuh kerja pat wkwkwkwk;burnout;CY;-
1195;cari tempat main aja capek kerja mulu;burnout;EE;-
1196;capek kerja pengen cuddle;burnout;EE;-
1197;kecil after their first night mas shaka become clingier everyday he feels safe around wigar and somehow kalau bobo maunya dipeluk terus tiap pagi harus dapet morning kiss terus kalau pulang harus dipeluk soalnya capek kerja seharian;tidak_burnout;tidak_burnout;-
1198;lagi harus dikubur lagi impianku;tidak_burnout;tidak_burnout;-
1199;capek kerja belom gajian juga;burnout;RPA;-
1200;kasian ya kita udh capek mikir masalah hidup capek kerjasekolahkuliah capek liat pemerintahan yg semena dan susah bgt di tembus hidup dalam ancaman berpendapat sulit ekonomi sulit cari hiburan di kpop pun rasanya takut dan hatihati;burnout;EE;-
1201;bikin org capek kerja nyap nyap ajeee;burnout;EE;-
1202;kasih tau aja tuh laki gue gue ga pernah ga mengakui dia capek kerja tp dia selalu nyepelein perasaan gue;burnout;RPA;-
1203;capek kerja mau menikah aja;burnout;CY;-
1204;semangat deh temenan ama org yng logikanya sedengkul sumpah ya emang yg bikin capek kerja tuh mostly malah temennya bukan kerjaannya;burnout;CY;-
1205;udah capek kerja masih harus ngadepin hal remeh temeh gaguna kyk gini emg bgst bgt;burnout;EE;-
1206;ayah makasih banyak udah buatin dedek kue maafin dedek ya;tidak_burnout;tidak_burnout;-
1207;makanya aku cari suami kaya yg asetnya banyak karna aku capek kerja trs;burnout;CY;sarkasme-CY
1208;gue juga mau kalo cuma capek kerja mah;burnout;EE;-
1209;terharu nderrr semangat dengan pekerjaan barunya yaaa jangan lupa istirahat kamu udah ngerasain susahnya cari kerja percayalah km akan sadar klo capek kerja itu jadi gak ada apanya big hug karena bangga sama sender;tidak_burnout;tidak_burnout;-
1210;time out please capek kerja almost nonstop;burnout;EE;-
1211;rakyat dah capek kerja keras buat menahan diri biar gak terprovokasi tapi lu malah naikin pangkat yang ga pentingpenting amat;burnout;RPA;-
1212;pasti ku update nanti hahahaa;tidak_burnout;tidak_burnout;-
1213;iya lagi jir kdang iri bgt klo liat data penghasilan warga negara lain yg bisa sampe berpuluh juta inima boro udah gaji dikit tp tekanan gede g jarang yg harus kerja tambahan pajak ini itu kebutuhan pokok serba mahal rasa y tiap hari bisa makan enak pun bersyukur bgt;burnout;RPA;-
1214;hari ini sadar nder tidur nyaman itu penting banget capek kerja overthinking ujung²nya butuh tempat buat rebahan tenang untung ada reddoorz;tidak_burnout;tidak_burnout;-
1215;blm kak capek kerja;burnout;EE;-
